lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
24,2,88.0,12,4,4,1,2,3,0,1
163,3,121.5,8,1,4,0,1,0,0,1
149,1,138.55,8,9,4,4,0,0,3,1
11,0,116.0,6,26,4,0,2,0,0,0
64,0,93.5,3,18,4,2,2,0,0,1
107,2,146.7,6,28,4,5,0,0,3,1
77,2,85.5,10,30,4,0,1,0,0,1
29,0,118.0,12,31,3,3,0,0,0,1
9,0,149.0,4,22,4,2,1,0,0,0
21,0,88.4,12,19,4,3,1,0,0,1
31,0,100.0,6,2,3,2,0,0,0,1
95,2,84.6,11,20,4,0,2,0,0,0
120,0,87.13,4,30,4,2,2,3,0,0
114,0,114.3,8,6,4,2,2,0,0,1
5,0,65.0,9,22,2,1,0,0,0,1
22,0,75.0,12,18,2,2,0,0,0,1
60,0,140.4,5,27,4,2,1,0,3,0
72,0,75.0,11,24,3,3,0,0,0,1
5,2,161.0,11,25,4,1,0,0,3,1
113,0,75.0,6,4,3,1,1,0,0,1
103,1,114.3,5,1,4,0,2,0,0,0
76,2,126.9,6,17,4,2,2,0,0,1
59,1,108.0,10,10,4,0,1,3,0,1
0,1,88.0,12,7,4,1,0,3,0,1
95,2,151.2,10,17,4,2,1,0,3,1
52,1,115.09,10,31,4,5,1,0,3,1
15,0,106.33,4,15,4,2,1,3,0,0
120,0,110.59,5,12,4,3,1,0,0,0
88,2,120.8,7,13,4,4,1,0,3,1
121,0,89.76,9,9,4,4,2,3,0,1
73,1,79.05,3,16,4,4,1,0,0,0
130,0,61.25,2,20,4,1,0,0,1,0
82,1,85.5,4,8,4,2,0,3,0,1
0,0,75.0,11,30,4,0,1,0,0,1
31,1,95.0,5,15,2,4,2,0,0,1
197,0,43.8,12,21,3,4,1,1,0,1
196,0,105.4,9,12,4,5,2,0,0,0
71,2,149.4,9,8,4,3,1,0,3,1
74,0,127.8,7,9,4,1,0,0,3,0
73,1,82.69,4,27,4,3,0,3,0,1
12,0,135.0,5,7,4,1,0,0,0,0
30,2,94.5,9,13,4,2,2,0,0,1
6,1,140.0,5,23,4,1,1,0,0,1
103,0,72.5,7,18,3,1,2,1,0,1
110,1,101.58,5,5,4,3,1,3,0,1
100,1,106.03,7,12,4,3,0,0,0,1
203,0,85.5,10,24,4,5,2,3,0,0
44,1,60.0,11,11,3,3,0,0,3,1
78,1,158.4,9,18,4,1,2,0,3,1
134,1,63.75,8,20,3,1,0,0,0,1
10,0,92.0,2,2,4,2,0,0,0,1
51,2,207.9,9,11,4,2,2,0,5,1
377,1,90.0,10,14,3,2,0,1,0,0
9,0,65.0,11,11,2,1,0,0,0,1
222,1,85.5,8,12,4,2,0,3,0,0
40,2,228.6,8,19,4,2,0,1,3,1
52,1,79.5,2,26,4,2,1,3,0,0
43,4,88.4,11,30,4,4,0,0,0,1
12,0,47.92,1,16,4,3,2,3,0,1
153,0,189.9,6,12,4,1,2,0,5,0
0,0,136.0,9,13,4,4,2,0,0,1
20,1,90.65,11,13,4,2,2,0,0,1
128,2,117.0,4,9,4,1,2,0,3,0
1,0,81.0,2,26,4,1,0,3,0,1
57,2,202.5,10,12,4,2,0,1,3,1
7,1,81.0,2,8,4,3,1,3,0,1
67,1,71.74,4,2,4,2,2,0,0,1
79,0,137.91,12,26,4,3,1,1,3,0
8,1,77.5,1,19,4,2,0,0,0,1
53,1,124.1,3,20,4,2,2,0,3,0
50,0,156.6,12,23,4,2,2,0,5,0
0,0,134.0,7,24,4,0,2,3,0,1
94,0,137.4,6,3,4,2,1,0,3,0
26,1,75.0,10,19,3,3,1,0,3,1
7,1,154.0,7,11,4,0,1,0,0,1
2,0,101.0,3,28,4,0,1,0,0,1
43,0,60.29,1,15,4,2,1,0,0,0
52,0,79.2,9,5,4,0,1,3,0,1
99,1,96.3,4,13,4,2,0,0,0,0
32,0,109.87,9,25,4,3,2,0,3,1
9,0,143.6,4,12,4,5,0,0,3,0
83,1,108.9,7,1,4,3,2,0,0,1
251,1,96.3,9,3,4,1,0,0,0,0
0,0,65.0,9,20,2,0,2,0,0,1
62,0,63.3,11,1,3,2,2,0,3,1
156,0,111.6,8,29,4,5,1,0,0,0
3,2,106.0,8,21,4,2,0,0,0,1
34,1,135.45,4,16,4,2,2,0,3,1
1,1,89.0,4,8,4,1,0,3,0,1
1,1,65.0,12,29,2,1,0,0,0,1
169,2,167.45,7,5,4,4,0,0,5,0
121,4,0.0,8,31,1,1,0,0,6,1
5,0,95.0,6,20,2,0,1,0,0,1
3,1,0.0,1,10,4,0,0,3,0,1
120,0,129.6,9,14,4,4,2,0,0,0
40,0,85.0,10,24,3,3,1,0,0,1
31,1,109.8,12,22,4,1,0,0,0,1
117,0,143.1,9,20,4,3,0,0,3,0
66,0,96.3,3,9,4,3,0,0,3,1
179,2,126.9,9,24,4,1,2,0,0,0
15,0,111.0,5,25,4,1,0,0,0,1
11,0,0.0,10,4,1,2,0,1,0,1
171,1,106.13,7,20,4,5,2,0,3,0
25,1,85.0,3,15,4,2,0,0,0,1
29,1,136.32,5,19,4,3,2,0,3,1
63,3,190.8,10,17,4,3,1,0,5,1
82,0,76.5,4,11,3,2,1,0,0,1
212,0,70.0,5,20,3,3,2,0,0,1
123,1,126.3,5,6,4,2,0,0,3,1
56,1,194.5,11,6,4,0,2,0,3,0
61,2,89.25,10,28,4,2,0,0,0,1
160,0,71.6,7,25,4,5,3,0,0,0
8,0,65.0,9,29,2,3,0,0,0,1
3,2,133.0,9,21,4,2,1,3,0,1
19,2,139.0,9,15,4,1,0,3,0,1
39,0,60.0,10,30,3,2,1,0,3,1
18,2,88.0,11,25,4,2,0,3,0,1
65,1,112.2,4,8,4,3,2,0,3,1
158,1,114.75,5,25,4,4,0,0,0,0
129,0,47.2,12,29,3,5,0,0,0,1
42,0,91.5,12,28,4,1,1,0,1,1
7,1,95.0,6,13,4,1,1,0,0,1
34,1,68.07,12,10,4,2,2,0,0,1
31,0,63.0,12,3,3,1,2,3,0,1
35,0,108.0,8,31,4,3,0,3,0,1
179,1,90.95,7,17,4,2,2,0,0,1
33,2,96.0,12,2,4,2,1,0,0,1
35,0,171.45,8,28,4,1,2,1,0,0
13,0,81.7,1,20,4,8,2,0,0,1
118,0,119.0,6,6,3,1,1,0,0,1
83,1,102.6,12,26,4,2,1,0,3,1
19,0,99.2,8,31,4,1,0,0,0,0
62,0,106.65,6,19,4,2,2,0,0,0
57,0,228.6,4,24,4,1,2,1,5,0
64,1,79.2,11,20,4,1,2,3,0,1
38,1,81.0,9,19,3,2,1,0,0,1
39,0,114.8,1,9,3,1,2,1,4,1
24,1,74.8,12,15,4,8,2,3,0,1
7,2,55.0,3,2,3,2,0,0,0,1
237,0,80.26,12,28,4,5,2,0,0,0
68,2,96.17,9,12,4,5,2,0,0,1
3,2,85.03,2,12,4,2,1,0,1,1
0,0,147.59,9,16,4,1,0,3,3,1
2,0,75.0,1,6,2,1,0,0,0,1
4,1,73.92,4,18,4,1,1,0,0,1
56,2,79.2,12,12,4,0,1,3,0,1
156,0,105.3,7,25,4,2,1,0,0,0
37,2,144.9,8,18,4,3,0,0,0,1
32,0,72.9,2,5,4,2,1,0,0,0
225,1,72.9,11,18,4,1,0,0,0,0
24,1,85.0,8,12,3,2,1,0,0,1
14,0,80.0,11,28,3,2,1,0,0,1
259,2,140.43,12,28,4,4,1,0,0,1
87,1,117.9,8,14,4,1,2,0,0,0
121,0,113.05,5,14,4,2,2,0,3,0
141,2,119.0,8,4,4,3,1,0,0,1
11,0,75.0,1,15,4,2,1,3,0,1
42,0,118.0,12,31,3,3,0,0,0,1
74,0,116.1,6,17,4,2,0,3,0,0
93,1,68.0,12,10,3,1,1,0,0,1
36,1,67.32,3,29,3,2,0,0,0,1
4,2,87.3,1,8,4,1,0,0,0,1
1,0,90.0,11,12,4,1,2,0,0,1
46,0,118.8,10,10,3,1,0,1,3,1
31,0,65.0,12,17,2,2,0,0,0,1
6,0,65.0,6,8,2,1,0,0,0,1
36,1,81.62,10,21,4,4,1,0,1,1
0,0,0.0,8,6,1,1,0,0,0,1
19,1,99.45,11,11,4,4,0,0,3,1
1,0,174.0,12,1,4,1,0,0,5,1
36,2,126.9,5,11,4,3,0,0,0,1
173,0,72.25,7,12,3,3,0,0,0,1
77,1,107.1,7,5,4,2,0,3,0,1
19,2,52.5,11,4,3,4,0,0,3,1
47,0,85.5,4,18,4,1,1,3,0,0
88,1,85.0,9,12,3,0,1,0,0,1
1,1,106.0,1,4,4,0,1,0,3,1
96,0,129.88,9,13,4,3,0,0,4,0
212,1,90.95,8,8,4,3,1,0,0,1
318,0,80.75,9,16,3,2,1,0,0,1
79,0,89.25,9,2,4,3,0,0,0,0
2,1,40.0,3,16,2,3,0,0,0,1
121,0,162.0,8,9,4,5,2,1,3,0
242,1,58.36,12,27,4,5,2,0,0,0
10,1,91.0,6,23,4,1,0,0,0,1
68,0,149.4,9,16,4,1,0,0,3,0
37,3,99.48,11,14,4,4,1,1,3,1
87,1,152.1,8,1,4,6,3,0,3,1
195,1,94.5,8,13,4,1,2,0,0,1
101,2,90.0,11,26,4,1,2,0,0,1
36,0,71.1,3,8,4,5,2,3,0,0
20,1,74.8,12,22,4,3,1,3,0,1
10,0,104.0,9,19,2,1,1,0,0,1
13,1,75.0,11,29,2,2,0,0,0,1
206,0,106.0,9,19,2,2,1,0,4,0
37,2,88.0,12,2,4,2,0,3,0,1
0,1,89.0,4,13,4,1,0,3,0,1
7,0,124.0,8,17,4,1,0,0,0,0
85,2,140.27,7,10,4,5,2,0,3,1
145,1,76.5,8,15,4,2,2,0,0,1
0,2,138.0,8,17,4,1,0,3,0,1
145,1,108.0,10,8,4,1,2,3,0,0
205,2,85.5,10,18,4,4,0,3,0,0
95,0,109.65,5,21,4,2,2,3,0,0
53,1,94.5,10,26,4,2,1,0,0,1
30,1,88.56,7,14,3,3,1,3,0,1
0,0,79.0,7,5,2,1,0,0,0,1
53,0,101.1,6,27,4,2,1,3,0,0
0,0,190.0,4,16,4,1,1,0,5,1
44,0,78.3,3,3,4,3,0,0,0,0
112,0,116.28,8,24,3,4,0,0,4,0
84,0,90.95,4,14,4,3,2,0,0,1
13,0,65.0,11,15,2,0,1,0,0,1
11,1,62.91,2,13,4,1,2,0,0,1
29,1,86.0,3,5,3,1,2,0,0,1
132,0,55.63,12,20,4,2,2,0,0,1
126,2,90.53,12,27,3,3,0,0,3,1
158,0,138.83,8,14,4,4,2,1,0,0
122,0,99.45,5,4,4,4,2,0,0,0
68,3,194.4,6,4,4,1,1,0,5,1
154,0,109.8,8,24,4,2,0,0,0,0
50,1,52.0,1,14,3,3,0,0,0,1
68,0,116.1,5,10,4,3,0,3,0,0
0,1,80.0,8,4,4,2,0,3,0,1
17,0,95.0,12,10,4,1,0,3,0,1
69,1,76.5,3,31,4,2,0,0,0,1
60,1,96.17,6,17,4,5,2,3,0,0
162,0,96.3,8,27,4,1,0,0,0,0
51,2,154.88,5,11,4,4,0,0,3,1
0,1,65.0,11,21,2,0,1,0,0,1
2,0,0.0,8,19,1,2,0,0,0,1
109,1,176.25,8,4,4,3,0,1,0,1
129,1,80.75,4,11,4,3,1,3,0,1
32,1,105.0,7,18,3,1,1,0,0,1
126,0,89.25,5,15,4,2,2,3,0,0
16,0,83.5,3,8,4,4,0,3,0,0
24,2,87.78,9,19,4,1,1,0,0,1
14,0,76.0,11,25,2,1,0,0,0,1
18,0,166.0,7,8,4,2,1,0,3,0
140,2,109.2,6,4,4,1,2,3,0,1
41,1,98.55,3,28,3,4,1,0,0,1
35,1,138.38,3,22,4,4,0,0,3,1
126,0,73.12,7,11,4,2,1,3,0,0
241,1,81.76,10,29,4,2,2,0,1,1
38,0,133.8,3,24,4,3,0,0,0,0
126,0,195.75,8,16,4,4,0,1,3,0
83,2,123.9,6,3,4,2,1,0,0,1
77,1,94.49,3,27,4,4,2,0,3,1
25,0,106.2,9,9,4,1,0,3,0,0
57,0,117.9,6,8,4,3,0,0,0,0
133,0,114.3,5,17,4,3,0,0,3,1
40,1,85.59,10,26,4,5,1,0,3,1
6,0,65.0,11,24,2,1,0,0,0,1
7,0,65.0,12,29,3,3,0,0,0,1
38,0,85.0,3,12,3,1,2,0,0,1
44,2,120.6,9,12,4,1,2,0,0,1
7,2,155.45,9,28,4,8,3,0,0,1
64,1,105.3,4,25,4,1,1,0,0,1
3,0,107.0,2,29,2,2,1,0,4,1
52,2,116.1,5,13,4,2,1,3,0,1
101,1,77.78,4,14,4,3,1,0,1,1
39,1,109.0,8,14,3,2,0,1,0,1
167,1,105.83,7,8,4,2,2,0,0,0
58,1,98.6,3,29,4,4,0,0,3,1
201,2,119.85,9,8,4,3,1,0,0,0
123,2,72.25,12,29,4,3,0,0,0,0
18,1,65.0,6,20,2,0,1,0,0,1
142,1,95.79,8,21,4,3,2,0,1,1
29,1,66.18,12,2,2,2,0,0,0,1
281,0,108.8,10,3,4,3,1,0,3,0
55,1,94.5,10,9,4,2,0,0,0,1
64,2,115.5,9,5,4,2,1,0,3,1
76,1,80.3,2,21,4,1,2,0,0,1
49,3,117.9,7,1,4,2,1,0,0,1
41,1,117.9,3,31,4,3,0,0,0,1
12,1,109.0,6,8,4,1,0,3,0,1
181,0,250.0,10,11,3,2,0,0,0,0
50,2,86.4,11,18,4,2,1,0,0,1
77,0,76.5,8,3,4,12,5,0,0,0
0,0,79.0,2,16,4,1,0,0,0,1
32,1,73.0,11,20,3,2,0,0,0,1
213,1,175.14,10,22,4,5,2,0,6,0
85,2,97.02,4,7,4,5,2,0,3,1
116,0,57.0,3,5,3,5,2,0,0,1
8,3,97.0,11,15,4,4,0,0,0,1
110,0,149.4,9,23,4,2,0,0,3,0
34,0,122.4,6,19,4,1,2,0,3,0
135,0,90.0,9,14,3,2,1,0,0,1
38,0,159.6,8,22,4,6,3,0,3,1
51,0,85.5,6,26,3,1,2,0,0,1
9,2,166.0,7,13,4,3,0,0,3,1
26,1,60.0,1,27,4,4,1,3,0,1
0,2,143.5,6,28,4,2,0,3,0,1
42,2,85.5,9,21,4,3,1,0,0,1
14,1,151.0,8,15,4,1,1,0,0,1
0,0,54.02,1,10,4,0,1,3,0,1
90,2,167.4,9,8,4,1,0,0,3,1
137,1,65.45,11,16,4,4,2,0,0,1
129,1,127.8,8,11,4,3,2,0,3,1
54,2,89.1,10,29,4,1,1,3,0,1
0,0,119.0,3,27,4,0,1,0,0,1
19,1,130.0,2,19,4,2,2,0,3,1
19,2,162.29,9,6,4,5,2,1,0,1
19,1,191.0,8,14,4,1,2,0,3,0
196,1,116.1,9,5,4,3,1,0,0,0
208,1,161.1,9,3,4,1,2,1,0,0
59,1,87.3,8,28,4,3,2,3,0,1
159,0,198.9,5,26,4,3,0,0,5,0
128,1,97.42,7,11,4,2,1,0,3,1
90,2,144.13,7,7,3,5,2,0,3,1
38,0,85.5,6,18,3,1,1,0,0,1
5,0,0.0,12,1,1,0,0,0,0,1
52,0,126.9,5,14,4,3,2,0,0,1
122,1,105.3,5,12,4,2,0,0,0,1
1,2,0.0,8,26,1,1,0,0,3,1
36,1,61.75,2,12,4,2,1,0,3,1
317,0,78.3,11,19,4,1,1,0,0,0
67,1,79.2,11,21,4,1,1,0,0,1
57,1,105.0,11,11,3,2,1,0,0,1
130,0,68.0,11,26,3,1,2,0,0,1
353,0,73.74,12,29,4,3,1,0,1,0
18,1,146.0,5,10,4,3,0,0,3,1
115,0,72.25,8,22,3,3,1,0,0,1
115,1,136.1,6,6,4,2,1,0,0,1
45,1,149.4,9,9,4,1,0,0,3,1
66,2,125.1,9,22,4,1,0,3,0,1
14,0,105.0,11,16,4,4,0,0,0,0
7,0,85.0,6,17,3,2,0,0,0,1
27,1,234.35,9,23,4,2,1,0,6,1
22,0,0.0,12,16,4,0,0,3,0,1
99,0,151.2,10,19,4,3,0,0,3,0
0,0,0.0,11,18,1,1,0,0,0,1
1,1,79.0,11,29,2,1,0,0,0,1
6,0,140.0,10,4,4,4,0,3,0,1
1,0,75.0,11,29,3,1,0,0,0,1
5,0,70.0,10,28,3,4,0,0,0,1
46,2,138.6,12,8,4,3,0,0,3,1
132,0,100.3,12,8,4,5,2,0,0,0
85,1,85.0,10,6,3,3,1,0,0,1
16,4,159.0,12,3,4,1,0,1,3,1
5,0,79.0,2,13,4,1,2,3,0,0
93,0,92.65,12,10,3,1,1,0,0,1
59,2,89.25,10,15,4,4,2,0,0,1
75,0,72.0,3,17,4,2,0,3,0,0
2,0,65.0,12,9,2,1,0,0,0,1
16,0,102.33,6,12,4,1,2,3,0,1
78,0,65.58,3,7,3,2,1,0,0,1
57,2,94.5,10,10,4,1,2,0,0,1
25,0,96.9,11,25,4,2,2,0,3,0
44,0,85.5,9,16,4,4,2,0,0,1
66,1,109.29,9,14,4,4,1,0,3,1
72,0,126.64,10,31,4,5,2,0,3,0
243,2,116.45,10,30,4,3,2,0,0,0
0,0,72.0,1,2,3,1,0,0,0,1
12,2,130.0,2,7,4,3,2,0,3,1
46,2,77.35,3,10,4,3,2,0,0,1
81,1,143.1,8,13,4,3,2,0,0,1
110,1,76.5,4,9,4,2,2,3,0,0
18,0,74.8,12,17,4,2,2,3,0,1
33,2,207.9,9,10,4,2,2,0,5,1
4,1,117.0,1,26,4,3,0,0,3,1
105,0,58.0,3,18,3,2,1,0,0,1
0,0,65.0,10,27,2,2,0,0,0,1
3,1,166.0,8,5,4,2,2,0,3,1
34,0,85.5,9,18,3,1,2,0,0,1
8,2,170.0,10,29,4,1,1,0,0,1
57,0,112.2,4,21,4,3,2,0,3,0
141,0,77.62,8,22,4,2,1,0,0,1
5,0,130.13,4,28,4,1,0,1,0,1
119,0,90.9,4,15,4,2,0,0,0,0
0,1,89.0,2,27,4,1,0,0,0,1
152,3,134.3,7,10,4,2,2,0,3,1
16,0,133.6,12,10,4,7,4,0,5,1
98,1,85.6,4,8,4,2,0,0,0,0
116,0,72.0,2,28,3,2,2,0,0,0
63,0,58.0,2,15,3,3,1,0,0,1
91,0,140.4,5,13,4,2,1,0,3,0
31,0,89.1,6,1,4,1,0,3,0,0
64,1,168.3,9,16,4,2,0,0,3,1
172,0,72.25,7,26,3,5,1,0,0,1
72,1,85.5,4,18,4,0,1,3,0,0
66,1,213.1,10,23,4,2,2,0,6,1
51,0,94.5,7,15,4,1,0,3,0,1
26,0,78.2,11,12,3,2,2,0,3,0
20,0,90.0,4,12,3,2,0,0,0,1
77,1,134.85,5,14,4,2,2,0,3,1
51,1,83.3,3,21,4,3,1,3,1,1
55,0,74.88,11,23,4,1,0,0,0,1
147,0,55.96,8,10,4,3,1,0,0,1
54,0,85.5,4,18,4,0,1,3,0,0
156,0,121.5,8,23,4,2,0,0,0,0
65,1,118.8,4,8,4,2,1,0,3,0
57,0,77.85,6,27,4,2,1,3,0,0
81,1,117.9,8,13,4,3,2,0,0,1
3,2,156.0,4,1,4,2,0,0,3,1
36,1,108.0,10,20,4,1,0,3,0,1
2,2,142.0,12,1,4,2,0,1,0,1
157,0,127.0,5,5,4,3,0,0,3,0
34,2,94.5,9,13,4,2,2,0,0,1
0,0,0.0,8,11,1,1,0,0,0,1
112,2,100.3,12,6,4,4,0,0,0,0
3,0,80.0,2,25,2,1,0,0,0,0
0,1,113.0,6,22,4,2,0,3,0,1
35,1,79.0,12,14,2,1,0,0,0,1
155,0,105.3,7,25,4,1,1,0,0,0
22,0,142.2,5,10,4,5,0,0,0,1
165,1,85.0,7,18,4,3,1,3,0,0
180,1,98.1,10,10,4,0,1,3,0,1
55,1,93.6,11,25,4,1,0,0,0,1
13,2,119.0,6,9,4,1,0,0,0,1
80,2,85.5,3,25,4,2,1,0,0,1
0,0,80.0,12,23,4,1,0,3,0,1
6,1,79.5,3,2,2,2,0,0,0,1
28,0,97.0,1,8,3,2,0,1,0,1
186,2,168.3,7,7,4,2,0,0,5,0
34,0,94.3,10,15,4,3,2,3,1,1
181,1,108.45,8,3,4,4,1,0,0,0
237,0,128.4,10,13,4,3,0,0,3,0
4,1,88.0,12,14,4,1,0,0,0,1
42,0,140.58,8,25,4,3,2,0,3,1
24,0,119.25,9,17,4,3,1,0,0,1
418,0,75.0,9,26,4,2,1,0,0,0
31,3,112.14,6,26,4,4,2,0,3,1
27,0,129.0,3,22,4,3,0,3,0,0
5,2,155.0,8,22,4,4,1,0,3,1
46,0,158.4,9,9,4,3,2,0,3,1
0,0,66.0,1,6,2,1,0,0,0,1
114,2,135.9,9,23,4,2,1,0,0,1
104,2,6.0,8,11,4,3,0,0,1,1
89,1,65.13,4,8,4,2,2,0,0,1
4,0,188.0,9,27,3,2,0,0,0,1
111,1,146.7,8,8,4,3,1,0,3,0
29,1,154.5,10,15,4,1,1,0,3,0
170,1,108.3,8,18,4,3,0,0,0,0
166,1,103.5,8,6,4,1,2,3,0,0
105,1,126.9,6,11,4,1,1,0,0,1
144,1,129.6,9,22,4,3,0,0,0,1
53,1,119.7,6,30,4,2,0,0,0,1
2,1,119.0,12,2,4,2,2,0,3,1
56,0,118.95,9,5,4,5,1,0,0,1
221,1,72.75,8,12,4,2,2,0,3,1
49,0,112.2,4,10,4,2,2,0,3,0
1,0,159.0,9,16,4,1,0,3,0,1
34,2,88.0,12,16,4,1,0,3,0,1
3,1,169.0,8,26,4,2,0,0,0,1
75,0,116.1,5,9,4,1,1,3,0,0
122,0,97.54,7,25,4,2,1,0,1,0
57,0,76.76,3,30,4,4,0,3,0,0
72,0,104.4,10,26,4,2,0,0,3,1
2,1,80.0,1,19,4,4,0,3,0,1
69,1,72.9,3,12,4,1,1,0,0,0
10,0,65.0,10,18,2,0,1,0,0,1
8,0,59.16,1,8,4,3,2,0,0,1
9,3,99.0,8,20,4,2,0,0,0,1
349,0,123.33,10,4,3,5,1,0,0,0
47,0,55.24,1,30,4,2,2,0,0,1
9,0,95.0,10,20,2,1,0,0,0,1
220,1,112.65,10,5,4,4,1,0,0,0
98,1,140.0,12,17,4,2,2,0,3,1
4,1,101.0,11,4,4,4,0,0,0,1
14,2,231.0,7,21,4,1,0,0,5,1
20,0,87.0,1,22,4,1,0,0,0,1
87,0,100.0,9,10,2,1,0,0,0,0
23,0,142.0,10,2,4,2,1,0,3,1
142,2,94.5,8,3,4,1,0,3,0,1
126,0,118.8,9,8,4,3,0,3,0,0
155,1,115.68,8,9,4,4,0,0,0,0
69,2,137.7,4,21,4,2,0,0,3,1
177,1,99.45,7,31,4,2,2,0,0,1
28,1,158.86,7,24,4,3,2,0,0,1
223,0,73.96,9,30,4,3,2,3,0,0
220,1,105.84,6,2,4,3,0,0,0,0
178,1,127.22,7,27,4,7,2,0,3,0
2,0,106.4,10,10,3,1,1,0,0,1
67,0,110.08,4,27,4,4,0,0,0,0
43,1,126.9,5,24,4,2,0,0,0,1
6,1,87.78,10,19,4,2,1,3,0,1
128,1,97.43,7,11,4,2,1,0,3,1
5,0,95.0,4,11,0,8,3,0,0,1
130,1,114.3,5,6,4,2,0,0,0,1
43,1,85.07,11,1,4,3,0,3,0,1
55,0,72.25,10,23,3,3,2,3,0,1
35,0,111.83,8,28,4,2,2,0,0,0
50,1,94.5,10,18,4,3,2,0,0,1
133,0,108.0,10,2,4,1,2,3,0,0
26,0,85.0,10,16,3,3,2,0,0,1
13,1,80.0,8,20,4,3,0,0,0,0
21,0,105.0,9,1,4,4,0,0,0,1
276,0,95.0,9,22,3,3,0,0,0,0
33,1,186.0,10,10,4,3,1,0,3,0
69,1,150.3,3,12,4,1,1,0,5,0
32,0,137.52,9,13,4,5,2,0,4,0
0,0,0.0,4,19,1,1,0,0,0,1
9,0,119.5,5,18,4,2,0,0,1,0
117,0,186.3,8,11,4,3,1,0,5,0
155,0,72.25,7,8,3,3,2,0,0,1
19,0,87.2,9,11,4,0,2,0,0,1
102,2,48.67,1,3,3,1,2,0,3,1
6,0,68.0,12,4,3,2,2,0,0,1
71,3,150.98,9,1,4,6,2,0,0,1
75,1,130.5,6,16,4,3,0,0,0,1
12,0,95.0,2,15,4,3,1,0,0,1
39,0,63.0,11,7,3,1,2,0,0,1
136,0,68.55,3,24,4,3,1,0,0,1
2,0,79.6,1,3,4,2,2,0,3,1
4,0,149.0,9,5,4,1,1,3,0,0
36,1,55.09,12,10,4,2,0,3,0,1
70,1,126.0,11,1,4,4,0,0,3,0
98,3,116.1,6,10,4,2,1,3,0,1
19,1,141.0,4,30,4,1,0,0,0,1
129,0,118.8,9,8,4,3,0,3,0,0
62,1,139.5,10,29,4,1,0,3,5,1
19,2,93.0,2,19,4,3,2,0,0,1
47,1,170.1,8,14,4,2,2,1,0,1
6,1,97.02,5,23,4,2,1,0,0,1
20,0,122.2,3,19,4,3,2,0,0,1
159,0,187.85,5,26,4,3,0,0,5,0
3,1,0.0,9,12,1,1,0,0,1,1
23,0,159.0,6,1,4,2,0,0,3,0
39,0,194.85,9,21,4,1,0,1,0,1
37,1,105.4,6,19,3,3,2,0,0,1
51,2,130.9,12,20,4,5,1,0,3,1
1,1,102.0,2,25,4,2,0,0,0,1
151,0,97.75,8,6,4,6,3,3,0,0
44,1,134.4,11,3,4,3,0,0,3,1
151,1,91.48,10,6,4,3,2,0,0,1
3,3,90.0,8,23,4,0,1,0,0,1
22,0,75.0,8,21,3,1,0,0,0,1
62,0,65.66,2,18,4,3,2,0,1,0
6,0,84.0,3,13,2,0,1,0,0,0
95,2,86.25,11,14,4,3,1,0,0,1
36,2,94.99,11,25,4,4,0,0,0,1
115,1,90.0,11,18,4,2,0,0,0,0
51,3,150.3,7,3,4,2,2,0,0,1
72,1,104.4,3,14,4,2,1,0,3,1
8,1,89.0,4,5,4,1,0,3,0,1
119,2,132.3,10,16,4,3,2,0,3,1
172,0,94.95,6,2,4,2,0,3,0,0
24,1,104.61,5,31,4,4,0,0,3,1
33,1,125.1,8,8,4,1,1,3,0,0
41,0,83.0,9,4,3,1,0,1,0,1
68,0,198.9,5,13,4,2,1,0,5,0
66,1,108.0,10,20,4,2,0,0,1,1
212,0,84.31,5,30,4,3,1,0,0,0
26,2,144.5,4,11,4,3,1,0,3,1
25,1,104.2,4,10,4,3,2,0,0,1
14,1,147.9,2,21,4,2,2,0,5,1
8,2,133.4,3,17,4,3,2,0,0,1
86,0,83.3,10,29,4,2,2,0,0,1
62,0,60.0,11,25,3,4,0,0,3,1
12,1,12.0,8,25,4,2,0,0,0,1
5,2,80.3,1,15,4,2,1,0,0,1
33,2,125.1,5,24,4,2,0,0,0,1
101,0,132.6,6,1,4,4,0,0,3,0
53,0,143.1,5,21,4,1,0,0,0,1
0,0,12.0,3,24,4,1,0,0,1,1
56,0,99.9,6,21,4,2,0,0,0,0
59,0,177.93,4,26,4,5,1,0,5,0
70,0,75.0,11,25,3,2,0,0,0,1
15,2,165.67,3,24,4,3,0,0,0,1
15,0,113.0,8,29,4,2,1,0,0,1
137,0,107.95,7,6,4,4,0,0,0,1
34,1,94.5,10,4,4,2,2,0,0,1
32,0,150.3,3,31,4,3,1,0,0,0
33,0,111.9,6,27,4,2,1,0,0,0
293,0,93.67,12,25,4,6,4,0,0,0
10,1,79.0,2,13,4,1,0,3,0,1
4,0,99.33,8,18,4,10,2,0,0,0
157,2,120.7,7,6,4,4,0,0,3,0
31,2,200.0,9,25,4,2,0,0,0,1
104,0,74.8,11,22,4,5,0,0,0,0
128,0,104.18,5,5,4,3,0,0,1,1
154,0,90.95,5,20,3,2,1,0,3,1
2,0,83.8,2,10,3,4,1,0,0,1
28,2,75.0,9,27,3,1,0,0,0,1
131,0,164.25,7,25,4,1,1,1,0,0
7,0,79.14,11,15,4,7,2,3,0,0
170,2,96.9,9,12,3,1,0,1,0,1
308,2,78.3,11,23,4,3,0,0,0,0
